0,1,2,3,4,5,6,7,8,9,10
1813,1,2.0,Lufthansa_2023.pdf,308,78,0,Which provider has undergone assessment but is not recognized as having major adverse environmental effects?,Lufthansa Cargo AG (incl. subsidiaries),-,-
1814,1,2.0,Lufthansa_2023.pdf,308,78,0,Could you give an instance of a supplier whose partnership was ended because of considerable adverse environmental effects?,Lufthansa Technik AG (incl. subsidiary Lufthansa Industry Solutions),-,-
1815,1,0.0,vivendi_2023.pdf,302,141,0,What was the overall electricity usage in MWh for the year 2023?,79560,5,4
1816,1,0.0,vivendi_2023.pdf,302,141,0,What was the amount of electricity consumed from renewable sources in MWh for the year 2023?,44811,3,4
1817,1,0.0,vivendi_2023.pdf,302,141,0,What was the natural gas usage measured in megawatt-hours based on gross calorific value for the year 2023?,4269,6,4
1818,1,0.0,vivendi_2023.pdf,302,141,0,"What is the total energy usage for buildings, not including electricity, measured in MWh for the year 2023?",11676,10,4
1819,1,0.0,vivendi_2023.pdf,302,141,0,What was the fuel consumption for the vehicle fleet measured in megawatt-hours based on gross calorific value in the year 2023?,17978,11,4
1820,1,0.0,vivendi_2023.pdf,302,141,0,What was the overall energy usage for the vehicle fleet in MWh according to gross calorific value for the year 2023?,32540,15,4
1821,1,0.0,vivendi_2023.pdf,302,141,0,What was the overall energy usage for generators measured in megawatt-hours according to gross calorific value for the year 2023?,3564,18,4
1822,1,0.0,vivendi_2023.pdf,302,141,0,What was the overall energy usage in MWh for the organization in 2023?,127340,19,4
1823,1,0.0,vivendi_2023.pdf,305,142,0,What was the total gross direct greenhouse gas emissions for Scope 1 in tonnes of CO2 equivalent in 2023?,10291,6,4
1824,1,0.0,vivendi_2023.pdf,305,142,0,What was the total CO2 equivalent emissions from Scope 2 electricity market-based in the year 2023?,12957,7,4
1825,1,0.0,vivendi_2023.pdf,305,142,0,What is the total gross indirect GHG emissions from Scope 2 using location-based accounting in tonnes of CO2 equivalent for the year 2023?,22042,12,4
1826,1,0.0,vivendi_2023.pdf,305,142,0,What were the total emissions for Partial Scope 3 in tCO2eq for the year 2023?,735018,26,4
1827,1,0.0,vivendi_2023.pdf,305,142,0,What are the combined emissions from Scopes 1 and 2 using a market-based approach along with partial Scope 3 in tonnes of CO2 equivalent for the year 2023?,759530,28,4
1828,1,0.0,vivendi_2023.pdf,305,142,0,What was the total GHG emissions from business travel in tCO2eq for the year 2023?,20012,20,4
1829,1,0.0,vivendi_2023.pdf,305,142,0,What was the CO2 equivalent emissions in tonnes for employee commuting in the year 2023?,18379,21,4
1830,1,0.0,vivendi_2023.pdf,305,142,0,What was the overall emissions from the acquisition of raw materials in tCO2eq for the year 2023?,29189,15,4
1831,1,0.0,vivendi_2023.pdf,305,142,0,What was the overall CO2 equivalent emissions from waste in tonnes for the year 2023?,2772,19,4
1832,1,0.0,vivendi_2023.pdf,305,142,0,What were the greenhouse gas emissions from refrigerants measured in tonnes of CO2 equivalent for the year 2023?,1065,5,4
1833,1,0.0,vivendi_2023.pdf,305,105,0,What is the total direct greenhouse gas emissions (Scope 1) measured in tonnes of CO2 equivalent for the year 2023?,10291,2,2
1834,1,0.0,vivendi_2023.pdf,305,105,0,What was the amount of CO2 equivalent emissions from market-based indirect greenhouse gas emissions related to energy use (Scope 2) in the year 2023?,14221,3,2
1835,1,0.0,vivendi_2023.pdf,305,105,0,What was the total volume of indirect greenhouse gas emissions from energy use (Scope 2) based on location in tonnes of CO2 equivalent for the year 2023?,22042,4,2
1836,1,0.0,vivendi_2023.pdf,305,105,0,What is the combined amount of GHG emissions for Scopes 1 and 2 using a market-based approach in tonnes of CO2 equivalent for the year 2023?,24512,5,2
1837,1,0.0,vivendi_2023.pdf,305,105,0,What is the combined amount of GHG emissions for Scopes 1 and 2 based on location in tonnes of CO2 equivalent for the year 2023?,32333,6,2
1838,1,0.0,vivendi_2023.pdf,305,105,0,What was the total of partial Scope 3 greenhouse gas emissions measured in tonnes of CO2 equivalent for the year 2023?,735018,7,2
1839,1,0.0,vivendi_2023.pdf,305,105,0,What is the amount of restated GHG emissions for partial Scope 3 in tonnes of CO2 equivalent for the year 2023?,735018,8,2
1840,1,0.0,vivendi_2023.pdf,305,106,0,What was the amount of greenhouse gas emissions (Scope 1 and 2) in metric tonnes of CO2 equivalent for the year 2018?,39855,2,3
1841,1,0.0,vivendi_2023.pdf,305,106,0,What was the amount of Scope 3 operational emissions measured in tonnes of CO2 equivalent for the year 2018?,253599,3,3
1842,1,0.0,vivendi_2023.pdf,305,106,0,What percentage of renewable electricity was utilized in the year 2023?,60.00,5,4
1843,1,0.0,vivendi_2023.pdf,305,106,0,What percentage of suppliers initiated a carbon reduction strategy in 2018?,13.00,6,3
1844,1,0.0,vivendi_2023.pdf,305,106,0,What is the goal percentage for the utilization of renewable electricity by the year 2030?,100.00,5,7
1845,1,0.0,vivendi_2023.pdf,305,106,0,What is the anticipated percentage decrease in GHG emissions (Scope 1 and 2) by 2025 relative to 2018?,-29.00,2,6
1846,1,0.0,vivendi_2023.pdf,305,106,0,What is the percentage change in operating emissions (Scope 3) from 2018 to 2023?,21.00,3,5
1847,1,0.0,vivendi_2023.pdf,305,106,0,What is the goal percentage of suppliers that are expected to implement a carbon reduction strategy by 2026?,85.00,6,7
1848,1,0.0,vivendi_2023.pdf,305,106,1,What was the amount of greenhouse gas emissions (Scope 1 and 2) in tonnes of CO2 equivalent for the year 2018?,39855,2,3
1849,1,0.0,vivendi_2023.pdf,305,106,1,What was the reported percentage of renewable electricity consumption for the year 2023?,60.00,3,4
1850,1,0.0,vivendi_2023.pdf,305,106,1,What is the increase in percentage points for renewable electricity usage from the year 2018 to 2023?,44,3,5
1851,1,0.0,vivendi_2023.pdf,305,106,1,What percentage is the goal for renewable electricity usage by the year 2025?,80.00,3,6
1852,1,0.0,vivendi_2023.pdf,305,106,1,What percentage is the goal for renewable electricity usage by the year 2030?,100.00,3,7
1853,1,0.0,vivendi_2023.pdf,305,106,1,What was the amount of greenhouse gas emissions (Scope 1 and 2) in tonnes of CO2 equivalent for the year 2023?,24512,2,4
1854,1,0.0,vivendi_2023.pdf,305,106,1,What is the percentage decrease in greenhouse gas emissions (Scope 1 and 2) for the year 2023 relative to the year 2018?,-38.50,2,5
1855,1,0.0,vivendi_2023.pdf,305,106,1,What is the anticipated percentage decrease in GHG emissions (Scope 1 and 2) by 2035 relative to 2018?,-71.00,2,7
1856,1,0.0,vivendi_2023.pdf,305,108,0,What was the amount of greenhouse gas emissions associated with business operations in tonnes of CO2 equivalent for the year 2018?,136243,2,3
1857,1,0.0,vivendi_2023.pdf,305,108,0,What was the percentage reduction in business-related greenhouse gas emissions (Scope 3) measured in tonnes of CO2 equivalent from 2018 to 2023?,-34.00,2,5
1858,1,0.0,vivendi_2023.pdf,305,108,0,What is the percentage goal for decreasing GHG emissions (Scope 3) associated with business operations by the year 2025?,-9.00,2,6
1859,1,0.0,vivendi_2023.pdf,305,108,0,What is the anticipated percentage decrease in GHG emissions from business activities by the year 2035?,-21.00,2,7
1860,1,0.0,vivendi_2023.pdf,305,110,0,What percentage of suppliers initiated a carbon reduction strategy in the year 2018?,13.00,2,3
1861,1,0.0,vivendi_2023.pdf,305,110,0,What is the percentage goal for suppliers adhering to a carbon reduction strategy by the year 2026?,85.00,2,6
1862,1,0.0,vivendi_2023.pdf,306,140,0,What was the total amount of non-recovered WEEE in 2023 measured in tons?,84,2,3
1863,1,0.0,vivendi_2023.pdf,306,140,0,"What was the total amount of recovered waste electrical and electronic equipment (WEEE) in 2022, expressed in tons?",2829,3,4
1864,1,0.0,vivendi_2023.pdf,306,140,0,What was the overall mass of hazardous waste (not including WEEE) in 2023 measured in tons?,18,5,3
1865,1,0.0,vivendi_2023.pdf,306,140,0,What is the total amount of non-recovered non-hazardous waste recorded in 2023 measured in tons?,1770,6,3
1866,1,0.0,vivendi_2023.pdf,306,140,0,What was the total amount of recovered non-hazardous waste in 2022 measured in tons?,7276,7,4
1867,1,0.0,vivendi_2023.pdf,306,140,0,What was the overall amount of non-hazardous waste recorded in 2023 in tons?,9214,8,3
1868,1,0.0,vivendi_2023.pdf,306,140,0,What was the overall amount of waste produced in 2023 measured in tons?,10007,9,3
1869,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the overall energy usage in Mwh for the year 2019?,6348009,3,2
1870,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the total energy consumption in Mwh for the year 2020?,6040824,3,3
1871,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the overall energy usage in Mwh for the year 2021?,6476955,3,4
1872,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the overall energy usage in Mwh for the year 2022?,6295990,3,5
1873,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What is the total energy usage in Mwh for the year 2023?,6380652,3,6
1874,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the total energy used for vehicle manufacturing in Mwh in 2019?,5226227,5,2
1875,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the energy consumption in megawatt-hours for vehicle production in the year 2020?,4946865,5,3
1876,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the energy consumption in megawatt-hours for vehicle production in the year 2021?,5329550,5,4
1877,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the energy consumption in megawatt-hours for vehicle production in the year 2022?,4750321,5,5
1878,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the energy consumption in megawatt-hours for vehicle production in the year 2023?,4954639,5,6
1879,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the total energy consumption in megawatt-hours (MWh) linked to motorcycle manufacturing in 2019?,120583,6,2
1880,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the energy consumption in MWh for motorcycle manufacturing in the year 2020?,114072,6,3
1881,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the energy consumption in MWh for motorcycle production in the year 2021?,125450,6,4
1882,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the energy usage in megawatt-hours (MWh) for motorcycle manufacturing in 2022?,101574,6,5
1883,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,"How much energy, measured in MWh, was consumed for motorcycle production in the year 2023?",105614,6,6
1884,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What were the total energy losses linked to combined heat and power systems in Mwh for the year 2022?,537919,8,5
1885,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What were the combined heat and power losses in Mwh for the year 2023?,429782,8,6
1886,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the amount of electricity used in Mwh during the year 2019?,2653855,10,2
1887,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the electricity consumption in Mwh for the year 2020?,2320314,10,3
1888,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the amount of electricity used in Mwh during the year 2021?,2453215,10,4
1889,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the amount of electricity used in Mwh during the year 2022?,2542434,10,5
1890,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the amount of electricity used in Mwh during the year 2023?,2711392,10,6
1891,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the amount of community heating used in Mwh during 2019?,367040,11,2
1892,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the amount of community heating used in Mwh during the year 2020?,274484,11,3
1893,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the amount of community heating used in Mwh during the year 2021?,284763,11,4
1894,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the amount of community heating used in Mwh during the year 2022?,307163,11,5
1895,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the amount of community heating used in Mwh for the year 2023?,354015,11,6
1896,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the Mwh consumption for community cooling in the year 2019?,33688,12,2
1897,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the amount of community cooling consumption in Mwh for the year 2020?,33322,12,3
1898,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the Mwh usage for community cooling in the year 2021?,31882,12,4
1899,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the amount of community cooling used in Mwh during 2022?,28455,12,5
1900,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the amount of community cooling used in Mwh during the year 2023?,23516,12,6
1901,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the amount of natural gas used in Mwh during the year 2019?,3117505,13,2
1902,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the natural gas consumption in Mwh for the year 2020?,3206948,13,3
1903,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the amount of natural gas used in Mwh during the year 2021?,3517068,13,4
1904,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the amount of natural gas used in Mwh during the year 2022?,3253638,13,5
1905,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the amount of natural gas used in Mwh during the year 2023?,3170701,13,6
1906,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the energy consumption from biogas (landfill gas) in Mwh for the year 2019?,164957,15,2
1907,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the consumption of biogas (landfill gas) in Mwh for the year 2020?,192911,15,3
1908,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the energy consumption from biogas (landfill gas) in Mwh for the year 2021?,177564,15,4
1909,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the energy consumption from biogas (landfill gas) in Mwh for the year 2022?,144266,15,5
1910,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the energy consumption from biogas (landfill gas) in Mwh for the year 2023?,107864,15,6
1911,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the Mwh consumption of solar (photovoltaics) in the year 2019?,1703,17,2
1912,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the solar (photovoltaics) energy consumption in Mwh for the year 2020?,2316,17,3
1913,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the Mwh consumption of solar (photovoltaics) in the year 2021?,2344,17,4
1914,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the Mwh consumption of solar (photovoltaics) in the year 2022?,2209,17,5
1915,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the energy consumption from solar (photovoltaics) in Mwh for the year 2023?,4123,17,6
1916,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the consumption of other fossil fuels in Mwh for the year 2019?,7760,18,2
1917,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the consumption of other fossil fuels in Mwh for the year 2020?,9368,18,3
1918,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the consumption of other fossil fuels in Mwh for the year 2021?,8908,18,4
1919,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the consumption of other fossil fuels in Mwh for the year 2022?,16730,18,5
1920,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the consumption of other fossil fuels in Mwh for the year 2023?,7931,18,6
1921,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the consumption of other biogenic fuels in Mwh for the year 2019?,1501,19,2
1922,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the consumption of other biogenic fuels in Mwh for the year 2020?,1161,19,3
1923,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the consumption of other biogenic fuels in Mwh for the year 2021?,1211,19,4
1924,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the consumption of other biogenic fuels in Mwh for the year 2022?,1095,19,5
1925,1,0.0,OTC_BAMGF_2023.pdf,302,308,0,What was the consumption of other biogenic fuels in Mwh for the year 2023?,1109,19,6
1926,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,"What is the range of fuel consumption (in l/100 km) for the BMW M3 CS, from lowest to highest?",10.4 - 10.1,3,2
1927,1,2.0,OTC_BAMGF_2023.pdf,302,325,0,What are the highest and lowest CO2 emissions in grams per kilometer for the BMW M3 CS?,234 - 229,3,3
1928,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,What is the range of electricity usage in kWh per 100 kilometers for the BMW i4 eDrive35?,18.7 - 15.8,4,4
1929,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,What are the highest and lowest electric driving distances for the BMW i4 eDrive35?,406 - 483,4,5
1930,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,"What is the range of electricity consumption in kWh/100 km for the BMW i4 eDrive40, from maximum to minimum?",19.1 - 16.1,5,4
1931,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,What are the highest and lowest electric driving range values for the BMW i4 eDrive40?,492 - 590,5,5
1932,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,What is the range of electricity consumption in kWh per 100 km for the BMW i4 M50?,22.5 - 18.0,6,4
1933,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,What are the highest and lowest electric driving distances for the BMW i4 M50?,415 - 520,6,5
1934,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,What is the range of electricity usage in kWh per 100 kilometers for the BMW i5 eDrive4d?,18.9 - 15.9,7,4
1935,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,What are the highest and lowest electric driving distances for the BMW i5 eDrive4d?,497 - 582,7,5
1936,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,What is the range of electricity consumption in kWh/100 km for the BMW iS eDrive40 Touring?,19.3 - 16.5,8,4
1937,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,What are the highest and lowest electric driving distances for the BMW iS eDrive40 Touring?,483 - 560,8,5
1938,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,What is the range of electricity consumption in kWh/100 km for the BMW iS M60 xDrive?,20.5 - 18.2,9,4
1939,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,What are the highest and lowest electric driving range values for the BMW iS M60 xDrive?,457 - 516,9,5
1940,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,What is the range of electricity consumption in kWh/100 km for the BMW i5 M60 xDrive Touring?,20.8 - 18.3,10,4
1941,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,What are the highest and lowest electric driving distances for the BMW i5 M60 xDrive Touring?,445 - 506,10,5
1942,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,What are the highest and lowest fuel consumption figures in l/100 km for the BMW 530e?,0.8 - 0.6,11,2
1943,1,2.0,OTC_BAMGF_2023.pdf,302,325,0,What is the range of CO2 emissions in grams per kilometer for the BMW 530e?,17 - 13,11,3
1944,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,"What is the range of electricity consumption in kWh/100 km for the BMW 530e, from maximum to minimum?",21.7 - 19.9,11,4
1945,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,What are the highest and lowest electric driving distances for the BMW 530e?,93 - 103,11,5
1946,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,What are the highest and lowest fuel consumption figures in liters per 100 kilometers for the BMW 530e xDrive?,1.0 - 0.8,12,2
1947,1,2.0,OTC_BAMGF_2023.pdf,302,325,0,What is the maximum and minimum CO2 emission in grams per kilometer for the BMW 530e xDrive?,23 - 19,12,3
1948,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,What is the range of electricity consumption in kWh/100 km for the BMW 530e xDrive?,23.2 - 21.6,12,4
1949,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,What are the highest and lowest electric driving distances for the BMW 530e xDrive?,83 - 90,12,5
1950,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,What are the highest and lowest fuel consumption figures in l/100 km for the BMW X5 xDrive 50e?,1.1 - 0.8,13,2
1951,1,2.0,OTC_BAMGF_2023.pdf,302,325,0,What is the range of CO2 emissions in grams per kilometer for the BMW X5 xDrive 50e?,26 - 18,13,3
1952,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,What is the range of electricity usage in kilowatt-hours per 100 kilometers for the BMW X5 xDrive 50e?,27.0 - 22.9,13,4
1953,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,What are the highest and lowest electric driving distances for the BMW X5 xDrive 50e?,94 - 110,13,5
1954,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,"What is the range of electricity consumption in kWh per 100 kilometers for the BMW i7 xDriveSO, from maximum to minimum?",20.3 - 19.1,14,4
1955,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,What are the highest and lowest electric driving range values for the BMW i7 xDriveSO?,575 - 611,14,5
1956,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,What is the range of electricity usage in kWh per 100 kilometers for the BMW i7 xDrive60?,19.6 - 18.5,15,4
1957,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,What are the highest and lowest electric driving range figures for the BMW i7 xDrive60?,589 - 624,15,5
1958,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,What is the range of electricity consumption in kWh per 100 kilometers for the BMW i7 M70 xDrive?,23.7 - 20.8,16,4
1959,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,What are the highest and lowest electric driving distances for the BMW i7 M70 xDrive?,490 - 559,16,5
1960,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,"What is the range of electricity consumption in kWh/100 km for the BMW iX xDrive40, including both maximum and minimum values?",21.4 - 19.4,17,4
1961,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,What are the highest and lowest electric driving distances for the BMW iX xDrive40?,403 - 435,17,5
1962,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,"What is the range of electricity consumption in kWh/100 km for the BMW iX xDrive50, including both maximum and minimum values?",21.3 - 19.5,18,4
1963,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,What are the highest and lowest electric driving distances for the BMW iX xDrive50?,587 - 633,18,5
1964,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,"What is the range of electricity consumption in kWh/100 km for the BMW iX M60, including both maximum and minimum values?",24.7 - 21.9,19,4
1965,1,0.0,OTC_BAMGF_2023.pdf,302,325,0,What are the highest and lowest electric driving distances for the BMW iX M60?,501 – 564,19,5
1966,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,What are the maximum and minimum electricity power consumption values in kWh per 100 km for the BMW iX1 xDrive20?,17.2-15.4,2,4
1967,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,What are the highest and lowest electric range values for the BMW iX1 xDrive20?,430 - 474,2,5
1968,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,What is the electricity consumption of the BMW iX1 xDrive30 in kWh/100 km at its maximum and minimum levels?,18.1 - 16.9,3,4
1969,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,"What is the range of electric distance for the BMW iX1 xDrive30, from maximum to minimum?",417 - 439,3,5
1970,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,What is the maximum and minimum electricity usage in kWh per 100 km for the BMW iX2 xDrive30?,17.7 - 16.3,4,4
1971,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,"What is the range of electric distances for the BMW iX2 xDrive30, including both the highest and lowest values?",417 - 449,4,5
1972,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,What are the maximum and minimum electricity power consumption figures for the BMW iX3 expressed in kilowatt-hours per 100 kilometers?,18.9 - 18.5,5,4
1973,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,What is the electric range of the BMW iX3 at its maximum and minimum values?,453 - 461,5,5
1974,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,What are the maximum and minimum fuel consumption figures in liters per 100 kilometers for the BMW XM?,1.9-1.5,6,2
1975,1,2.0,OTC_BAMGF_2023.pdf,302,326,0,What is the range of CO2 emissions in grams per kilometer for the BMW XM?,43-35,6,3
1976,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,"What is the range of electricity usage for the BMW XM, listed from maximum to minimum in kilowatt-hours per 100 kilometers?",33.6 - 32.5,6,4
1977,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,What are the maximum and minimum electric range values for the BMW XM?,76 - 83,6,5
1978,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,What are the maximum and minimum fuel consumption figures in liters per 100 kilometers for the BMW XM Label Red?,2.0 - 1.6,7,2
1979,1,2.0,OTC_BAMGF_2023.pdf,302,326,0,What is the range of CO2 emissions for the BMW XM Label Red expressed in grams per kilometer?,45-35,7,3
1980,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,What is the range of maximum and minimum electricity power consumption in kWh/100 km for the BMW XM Label Red?,33.5 - 32.5,7,4
1981,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,What is the electric driving distance range for the BMW XM Label Red at its maximum and minimum values?,76 - 82,7,5
1982,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,What are the maximum and minimum fuel consumption figures for the BMW XM 50e expressed in liters per 100 kilometers?,1.7-1.3,8,2
1983,1,2.0,OTC_BAMGF_2023.pdf,302,326,0,What is the range of CO2 emissions in grams per kilometer for the BMW XM 50e?,37 - 30,8,3
1984,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,What is the range of electricity power consumption in kWh/100 km for the BMW XM 50e from its maximum to minimum values?,32.2 - 31.5,8,4
1985,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,"What is the range of electricity for the BMW XM 50e, listed from highest to lowest?",78 - 84,8,5
1986,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,What are the maximum and minimum fuel consumption figures in liters per 100 kilometers for the BMW Z4 Roadster sDrive20i?,7.4-6.9,9,2
1987,1,2.0,OTC_BAMGF_2023.pdf,302,326,0,What is the range of CO2 emissions in grams per kilometer for the BMW Z4 Roadster sDrive20i?,167-157,9,3
1988,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,What is the maximum and minimum fuel consumption range in liters per 100 kilometers for the BMW Z4 Roadster M40i?,8.1-7.9,10,2
1989,1,2.0,OTC_BAMGF_2023.pdf,302,326,0,What is the range of CO2 emissions in grams per kilometer for the BMW Z4 Roadster M40i?,184 - 179,10,3
1990,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,What are the maximum and minimum fuel consumption figures for the MINI Cooper expressed in liters per 100 kilometers?,14.3 - 13.8,12,2
1991,1,2.0,OTC_BAMGF_2023.pdf,302,326,0,What are the maximum and minimum CO2 emissions in grams per kilometer for the MINI Cooper?,293 - 305,12,3
1992,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,What are the maximum and minimum electricity power consumption figures in kWh per 100 km for the MINI Cooper SE (until model year 2023)?,17.6-15.4,13,4
1993,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,What is the maximum and minimum electric range for the MINI Cooper SE (up to model year 2023)?,203 - 232,13,5
1994,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,What are the maximum and minimum electricity usage figures in kWh per 100 kilometers for the MINI Cooper SE (from model year 2024)?,14.7-14.1,14,4
1995,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,What is the electric driving distance range for the MINI Cooper SE (from model year 2024) at its maximum and minimum values?,387 - 402,14,5
1996,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,What is the electricity usage in kWh per 100 kilometers for the MINI Cooper SE Cabrio?,17.2,15,4
1997,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,What is the electric driving distance for the MINI Cooper SE Cabrio?,201,15,5
1998,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,What are the maximum and minimum electricity power consumption figures in kWh/100 km for the MINI Countryman E?,17.4-15.7,16,4
1999,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,"What is the range of electricity for the MINI Countryman E, listed from highest to lowest?",423 - 462,16,5
2000,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,What are the highest and lowest electricity power consumption figures for the MINI Countryman SE ALL4 expressed in kWh/100 km?,18.5 - 16.8,17,4
