pdf name,gri,page nbr,table nbr,question,question_type,question_type_ext,value,row indices,col indices,row/column spanning,firstk,fn_details
OTC_SU_2023.pdf,306,309,0,"What is the total amount of hazardous waste generated from the years 2020 to 2023, based on the values in the ""Hazardous waste generated"" row for those years?",QuantitativeResponseGenerator,sum,54435.0,"[7, 7, 7, 7]","[3, 4, 5, 6]",0,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,306,309,0,What is the percentage reduction in hazardous waste generated from 2022 to 2023?,QuantitativeResponseGenerator,reduction_percentage,12.5,"[11, 11]","[4, 3]",0,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,306,309,0,What is the increase difference in estimated coverage of waste generation from 2021 to 2023?,QuantitativeResponseGenerator,increase_difference,-11.0,"[13, 13]","[3, 5]",0,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,306,309,0,What is the average of the total non-hazardous waste generated and the estimated coverage of waste generation for the year 2020?,QuantitativeResponseGenerator,average,58863.5,"[3, 13]","[6, 6]",1,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,306,309,0,What is the reduction in the total non-hazardous waste generated compared to the hazardous waste generated in the year 2021?,QuantitativeResponseGenerator,reduction_difference,6963.7,"[5, 11]","[5, 5]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,306,309,0,What is the percentage increase when comparing the total waste generated in 2023 to the total waste generated in 2023?,QuantitativeResponseGenerator,increase_percentage,-99.95,"[9, 2]","[3, 3]",1,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SU_2023.pdf,306,309,0,"What is the total amount of waste generated, non-hazardous waste generated, and hazardous waste generated in metric tons for the year 2022?",QuantitativeResponseGenerator,sum,401126.08,"[1, 2, 3, 4, 5, 7, 9, 10, 11]","[4, 4, 4, 4, 4, 4, 4, 4, 4]",1,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,306,3,What is the percentage decrease in the lifecycle carbon intensity of energy products sold from 2023 compared to the intensity of GHG emissions from operated upstream oil and gas activities in 2023?,QuantitativeResponseGenerator,increase_percentage,-80.46,"[0, 1]","[1, 1]",1,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,306,3,What is the sum of the intensity of GHG emissions (Scope 1+2) of operated upstream oil and gas activities and the intensity of GHG emissions (Scope 1+2) of upstream oil and gas activities on an equity basis for the year 2022?,QuantitativeResponseGenerator,sum,36.0,"[1, 2]","[2, 2]",1,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,306,3,What is the average intensity of GHG emissions (Scope 1+2) of operated upstream oil and gas activities and on equity basis for the year 2023?,QuantitativeResponseGenerator,average,17.5,"[1, 2]","[1, 1]",1,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,306,3,What is the reduction raw difference between the intensity of GHG emissions (Scope 1+2) of operated upstream oil and gas activities and the intensity of GHG emissions (Scope 1+2) of upstream oil and gas activities on an equity basis for the year 2022?,QuantitativeResponseGenerator,reduction_difference,-2.0,"[1, 2]","[2, 2]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,306,3,What is the percentage increase when comparing the intensity of GHG emissions (Scope 1+2) of operated upstream oil and gas activities in 2021 to the intensity of methane emissions from operated oil and gas facilities in the same year?,QuantitativeResponseGenerator,increase_percentage,-99.24,"[1, 3]","[3, 3]",1,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,306,3,What is the sum of the intensity of GHG emissions (Scope 1+2) of operated Upstream oil & gas activities in 2015 and the intensity of methane emissions from operated oil & gas facilities (Upstream) in 2015?,QuantitativeResponseGenerator,sum,21.23,"[1, 3]","[4, 4]",1,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,306,3,"What is the reduction percentage between the intensity of GHG emissions (Scope 1+2) of upstream oil & gas activities in 2023, which is 18 kg CO2e/boe, and the intensity of methane emissions from operated oil & gas facilities in 2023, which is 0.11%?",QuantitativeResponseGenerator,reduction_percentage,99.39,"[2, 3]","[1, 1]",1,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,306,3,What is the increase difference between the intensity of GHG emissions (Scope 1+2) of upstream oil & gas activities in 2022 and the intensity of methane emissions from operated oil & gas facilities in 2022?,QuantitativeResponseGenerator,increase_difference,-18.89,"[2, 3]","[2, 2]",1,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,306,3,What is the average intensity of GHG emissions (Scope 1+2) of Upstream oil & gas activities on an equity basis for the years 2021 and 2023?,QuantitativeResponseGenerator,average,18.5,"[2, 2]","[3, 1]",0,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,306,3,What is the reduction raw difference between the intensity of methane emissions from operated oil and gas facilities (Upstream) in 2023 and 2022?,QuantitativeResponseGenerator,reduction_difference,0.0,"[3, 3]","[1, 2]",0,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,306,3,What is the percentage increase in the intensity of methane emissions from operated oil and gas facilities (Upstream) when comparing the values from 2022 to 2023?,QuantitativeResponseGenerator,increase_percentage,-0.0,"[3, 3]","[2, 1]",0,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,306,3,What is the sum of the intensity of methane emissions from operated oil and gas facilities (Upstream) in 2021 and 2022?,QuantitativeResponseGenerator,sum,0.24,"[3, 3]","[3, 2]",0,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,306,3,What is the percentage reduction in the intensity of methane emissions from operated oil and gas facilities (Upstream) when comparing the year 2015 to 2023?,QuantitativeResponseGenerator,reduction_percentage,52.17,"[3, 3]","[4, 1]",0,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,302,381,0,What is the sum of the net primary energy consumption in TWh for the years 2021 and 2022?,QuantitativeResponseGenerator,sum,314.0,"[23, 23]","[5, 4]",0,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,302,381,0,What is the percentage reduction in renewable energy consumption from 2020 to 2023?,QuantitativeResponseGenerator,reduction_percentage,50.0,"[24, 24]","[6, 3]",0,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,302,381,0,What is the increase difference in net primary energy consumption (TWh) from 2021 to 2023?,QuantitativeResponseGenerator,increase_difference,9.0,"[23, 23]","[4, 6]",0,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,302,381,0,What is the percentage reduction in the number of operated sites with annual consumption greater than 50 ktoe from 2021 compared to the number of EV charging points in the same year?,QuantitativeResponseGenerator,reduction_percentage,43.48,"[28, 12]","[4, 4]",1,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,302,381,0,What is the increase difference between the number of operated sites with annual consumption greater than 50 ktoe in 2022 and the renewable energy consumption in TWh for the same year?,QuantitativeResponseGenerator,increase_difference,-45.0,"[28, 24]","[5, 5]",1,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,302,381,0,What is the average number of operated sites with annual consumption greater than 50 ktoe from the years 2020 to 2023?,QuantitativeResponseGenerator,average,44.25,"[28, 28, 28, 28]","[3, 4, 5, 6]",0,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,302,381,0,What is the reduction difference in the Global Energy Efficiency Indicator (GEEI) from the year 2020 to 2022?,QuantitativeResponseGenerator,reduction_difference,-5.1,"[25, 25]","[5, 3]",0,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,302,381,0,What is the percentage change in the Global Energy Efficiency Indicator (GEEI) from 2021 to 2022?,QuantitativeResponseGenerator,increase_percentage,-2.18,"[25, 25]","[4, 5]",0,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,302,381,0,What is the sum of the Global Energy Efficiency Indicator (GEEI) values for the years 2020 and 2021?,QuantitativeResponseGenerator,sum,177.2,"[25, 25]","[3, 4]",0,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,302,381,0,What is the percentage reduction in the Global Energy Efficiency Indicator (GEEI) from 2015 to 2019?,QuantitativeResponseGenerator,reduction_percentage,-3.18,"[25, 25]","[2, 1]",0,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,302,381,0,What is the increase difference in the Global Energy Efficiency Indicator (GEEI) from 2015 to 2021?,QuantitativeResponseGenerator,increase_difference,-3.8,"[25, 25]","[1, 4]",0,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,303,387,0,What is the average of the fresh water withdrawals excluding open loop cooling water and the fresh water withdrawal in water stress area for the year 2021?,QuantitativeResponseGenerator,average,77.5,"[11, 12]","[4, 4]",1,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,387,0,What is the increase difference between the NOx emissions in 2021 and the NMVOC emissions in 2021?,QuantitativeResponseGenerator,increase_difference,-1.0,"[2, 3]","[4, 4]",1,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,303,387,0,What is the reduction in offshore continuous water discharges hydrocarbon content from 2019 to 2020?,QuantitativeResponseGenerator,reduction_difference,-0.2,"[6, 6]","[3, 2]",0,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,303,387,0,"What is the percentage increase in the ""% of sites that meet the target for offshore discharges quality (30 mg/l)"" from 2019 to 2021?",QuantitativeResponseGenerator,increase_percentage,8.7,"[7, 7]","[4, 2]",0,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,303,387,0,What is the sum of the onshore continuous water discharges hydrocarbon content for the years 2019 and 2022?,QuantitativeResponseGenerator,sum,3.5,"[8, 8]","[5, 2]",0,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,619,1,What is the reduction percentage in the lifecycle carbon intensity of energy products used by customers from 2022 to 2023?,QuantitativeResponseGenerator,reduction_percentage,-1.15,"[0, 0]","[2, 3]",0,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,619,1,What is the increase difference in the intensity of GHG emissions (Scope 1+2) of operated upstream oil and gas activities from 2015 to 2023?,QuantitativeResponseGenerator,increase_difference,4.0,"[1, 1]","[2, 5]",0,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,619,1,What is the average of the lifecycle carbon intensity of energy products used by customers in 2023 and the intensity of GHG emissions (Scope 1+2) of operated upstream oil and gas activities in 2023?,QuantitativeResponseGenerator,average,52.0,"[0, 1]","[2, 2]",1,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,619,0,"What is the average of the other indirect GHG emissions in Mt CO2e for Europe (EU 27 + Norway + UK + Switzerland), Oil, and Gas in the year 2015?",QuantitativeResponseGenerator,average,222.0,"[1, 2, 4]","[5, 5, 5]",1,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,619,0,"What is the percentage reduction in other indirect GHG emissions from the ""of which Europe: EU 27 + Norway + UK + Switzerland"" category in 2015 compared to the ""Gas"" category in 2015?",QuantitativeResponseGenerator,reduction_percentage,76.56,"[1, 4]","[5, 5]",1,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,619,0,What is the percentage decrease in GHG emissions from Oil in 2015 compared to Gas in 2015?,QuantitativeResponseGenerator,increase_percentage,-82.86,"[2, 4]","[5, 5]",1,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,619,0,"What is the reduction percentage when comparing the other indirect GHG emissions from Biofuels in 2022, which is 4 Mt CO2e, to the emissions from Gas in 2022, which is 130 Mt CO2e?",QuantitativeResponseGenerator,reduction_percentage,-3150.0,"[3, 4]","[3, 3]",1,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,619,0,What is the percentage change in other indirect GHG emissions from Biofuels in 2022 compared to Gas in 2022?,QuantitativeResponseGenerator,increase_percentage,-96.92,"[4, 3]","[3, 3]",1,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,619,0,What is the percentage reduction calculated between the Scope 3 emissions of 410 Mt CO2e in 2015 and the Gas emissions of 60 Mt CO2e in 2015?,QuantitativeResponseGenerator,reduction_percentage,-583.33,"[4, 0]","[5, 5]",1,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,306,1,"What is the total of indirect GHG emissions in Mt CO2e for Europe (EU 27 + Norway + UK + Switzerland), petroleum products, and gas in the year 2015?",QuantitativeResponseGenerator,sum,666.0,"[1, 2, 4]","[5, 5, 5]",1,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,306,1,What is the reduction in indirect GHG emissions from 2015 to 2015 for Europe (EU 27 + Norway + UK + Switzerland) compared to the total indirect GHG emissions?,QuantitativeResponseGenerator,reduction_difference,-154.0,"[1, 0]","[5, 5]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,306,1,What is the increase difference between the indirect GHG emissions from petroleum products in 2015 and the indirect GHG emissions from Europe (EU 27 + Norway + UK + Switzerland) in 2015?,QuantitativeResponseGenerator,increase_difference,-94.0,"[2, 1]","[5, 5]",1,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,306,1,What is the percentage reduction in indirect GHG emissions from gas products when comparing the values for the year 2023 to those from 2015?,QuantitativeResponseGenerator,reduction_percentage,51.61,"[4, 4]","[2, 5]",0,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,306,1,What is the increase difference in indirect GHG emissions from gas between the years 2015 and 2022?,QuantitativeResponseGenerator,increase_difference,-70.0,"[4, 4]","[3, 5]",0,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,306,1,What is the reduction in indirect GHG emissions from petroleum products in 2015 compared to gas emissions in the same year?,QuantitativeResponseGenerator,reduction_difference,-290.0,"[4, 2]","[5, 5]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,306,2,What is the percentage decrease in the lifecycle carbon intensity of energy products sold from 2015 to 2023 compared to the intensity of GHG emissions (Scope 1+2) of operated upstream oil and gas activities in 2023?,QuantitativeResponseGenerator,increase_percentage,-80.46,"[0, 1]","[2, 2]",1,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,306,2,What is the sum of the lifecycle carbon intensity of energy products sold in 2023 and the intensity of GHG emissions (Scope 1+2) of upstream oil and gas activities on an equity basis in 2023?,QuantitativeResponseGenerator,sum,105.0,"[0, 2]","[2, 2]",1,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,306,2,What is the reduction percentage in the intensity of GHG emissions (Scope 1+2) of upstream oil and gas activities from 2023 compared to the intensity of methane emissions from operated oil and gas facilities in the same year?,QuantitativeResponseGenerator,reduction_percentage,99.39,"[2, 3]","[2, 2]",1,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,383,0,What is the percentage increase when comparing the indirect GHG emissions from Scope 3(a) in 2015 to the indirect GHG emissions from Gas in 2015?,QuantitativeResponseGenerator,increase_percentage,-85.37,"[0, 6]","[2, 2]",1,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,383,0,What is the sum of the indirect GHG emissions from Scope 3(a) and Petroleum products in 2019?,QuantitativeResponseGenerator,sum,745.0,"[0, 3]","[3, 3]",1,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,383,0,What is the reduction in indirect GHG emissions from Scope 3(a) in 2023 compared to the emissions from Biofuels in the same year?,QuantitativeResponseGenerator,reduction_difference,351.0,"[0, 5]","[7, 7]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,383,0,What is the percentage increase in indirect GHG emissions from petroleum products in 2015 compared to the emissions from Europe (EU 27 + Norway + UK + Switzerland) in the same year?,QuantitativeResponseGenerator,increase_percentage,36.72,"[1, 3]","[2, 2]",1,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,383,0,"What is the sum of the indirect GHG emissions in Mt CO2e for Scope 3(a), Petroleum products, and Gas in the year 2019?",QuantitativeResponseGenerator,sum,820.0,"[0, 3, 6]","[3, 3, 3]",1,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,383,0,What is the reduction in indirect GHG emissions from petroleum products compared to the emissions from Europe (EU 27 + Norway + UK + Switzerland) in 2023?,QuantitativeResponseGenerator,reduction_difference,-11.0,"[1, 3]","[7, 7]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,383,0,What is the percentage increase in indirect GHG emissions from Scope 3(a) in 2015 compared to the petroleum products emissions in the same year?,QuantitativeResponseGenerator,increase_percentage,17.14,"[3, 0]","[2, 2]",1,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,383,0,"What is the sum of the indirect GHG emissions in Mt CO2e for Scope 3(a), Europe (EU 27 + Norway + UK + Switzerland), and Gas for the year 2019?",QuantitativeResponseGenerator,sum,717.0,"[0, 1, 6]","[3, 3, 3]",1,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,383,0,What is the reduction in indirect GHG emissions from Scope 3(a) in 2023 compared to petroleum products in the same year?,QuantitativeResponseGenerator,reduction_difference,-128.0,"[3, 0]","[7, 7]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,383,0,"What is the percentage increase when comparing the indirect GHG emissions from gas in 2015, which were 60 Mt CO2e, to the emissions from Europe (EU 27 + Norway + UK + Switzerland) in the same year, which were 256 Mt CO2e?",QuantitativeResponseGenerator,increase_percentage,326.67,"[6, 1]","[2, 2]",1,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,383,0,"What is the sum of the indirect GHG emissions in Mt CO2e for Scope 3(a), Europe (EU 27 + Norway + UK + Switzerland), and Petroleum products in the year 2019?",QuantitativeResponseGenerator,sum,977.0,"[0, 1, 3]","[3, 3, 3]",1,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,383,0,What is the average of the indirect GHG emissions from biofuels in 2022?,QuantitativeResponseGenerator,average,4.0,[5],[6],1,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,383,0,What is the reduction in indirect GHG emissions from petroleum products compared to gas in the year 2023?,QuantitativeResponseGenerator,reduction_difference,-103.0,"[6, 3]","[7, 7]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,383,1,"What is the percentage reduction in indirect GHG emissions from the category ""Cat 1 Purchased goods and services(a)"" in 2022 compared to the category ""Cat 10 Processing of sold products(j)"" in 2022?",QuantitativeResponseGenerator,reduction_percentage,80.0,"[1, 10]","[2, 2]",1,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,383,1,"What is the increase difference in indirect GHG emissions from the category ""Cat 2 Capital goods"" in 2023 compared to ""Cat 9 Downstream transportation"" in 2023?",QuantitativeResponseGenerator,increase_difference,-2.0,"[2, 9]","[3, 3]",1,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,383,1,"What is the average of the indirect GHG emissions from ""Cat 3 Fuel-and-energy-related activities (not included in Scope 1+2)(c)"" for the years 2022 and 2023?",QuantitativeResponseGenerator,average,3.5,"[3, 3]","[2, 3]",0,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,383,1,What is the reduction in indirect GHG emissions from upstream transportation between the years 2022 and 2023?,QuantitativeResponseGenerator,reduction_difference,1.0,"[4, 4]","[2, 3]",0,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,383,1,"What is the increase difference in indirect GHG emissions from the category ""Upstream leased assets"" between the years 2022 and 2023?",QuantitativeResponseGenerator,increase_difference,-0.0,"[8, 8]","[2, 3]",0,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,383,1,"What is the average estimate of indirect GHG emissions in Mt CO2e for the categories ""Purchased goods and services,"" ""Fuel-and-energy-related activities,"" ""Upstream transportation,"" ""Upstream leased assets,"" ""Processing of sold products,"" and ""End of life treatment of sold products"" for the year 2022?",QuantitativeResponseGenerator,average,9.83,"[1, 3, 4, 8, 10, 12]","[2, 2, 2, 2, 2, 2]",1,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
