pdf name,checked,gri,page nbr,table nbr,question,question_type,question_type_ext,value,row indices,col indices,row/column spanning,firstk,fn_details,automatic check,automatic check 2,boolean_check
OTC_SAPMY_2023.pdf,1,302,144,0,What is the average group-related total consumption of energy for the years 2023 and 2022?,QuantitativeResponseGenerator,average,16038.0,"[5, 5]","[3, 5]",0,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",16038.0,16038.0,True
OTC_SAPMY_2023.pdf,1,302,144,0,What is the average energy consumption from renewable sources in 2023 for both group-related and consolidated values?,QuantitativeResponseGenerator,average,9.84,"[6, 6]","[3, 4]",0,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",9.84,9.84,True
OTC_SAPMY_2023.pdf,1,302,144,0,What is the percentage increase in full consolidated energy consumption from 2021 to 2023?,QuantitativeResponseGenerator,increase_percentage,5.52,"[5, 5]","[4, 8]",0,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",-5.23,5.52,True
OTC_SAPMY_2023.pdf,1,302,144,0,What is the sum of full consolidated direct consumption of energy in terajoules from the years 2021 to 2023?,QuantitativeResponseGenerator,sum,27417.0,"[3, 3]","[4, 8]",0,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",27417.0,27417.0,True
OTC_SAPMY_2023.pdf,1,302,144,0,What is the percentage increase in total full consolidated indirect consumption of energy from 2021 to 2022?,QuantitativeResponseGenerator,increase_percentage,3.83,"[4, 4]","[6, 8]",0,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",-3.68,3.83,True
OTC_SAPMY_2023.pdf,1,302,144,0,What is the sum of all full consolidated values of total consumption of energy in TJ from 2021 to 2023?,QuantitativeResponseGenerator,sum,44559.0,"[5, 5, 5]","[4, 6, 8]",0,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",44559.0,44559.0,True
OTC_SAPMY_2023.pdf,1,302,144,0,"What is the average energy consumption, including both direct and indirect full consolidated consumption, for the year 2022?",QuantitativeResponseGenerator,average,8210.5,"[3, 4]","[6, 6]",1,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",8210.5,8210.5,True
OTC_SAPMY_2023.pdf,1,302,144,0,What is the difference between the total full-consolidated direct and indirect consumption of energy in 2021?,QuantitativeResponseGenerator,reduction_difference,12959.0,"[3, 4]","[8, 8]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",12959.0,-12959.0,True
OTC_SAPMY_2023.pdf,1,302,144,0,What is the percentage of full-consolidated indirect consumption of energy over direct consumption in 2021?,QuantitativeResponseGenerator,reduction_percentage,2.75,"[4, 3]","[8, 8]",1,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",-3540.71,97.25,False
OTC_SAPMY_2023.pdf,1,302,144,0,What is the sum of the total full consolidated direct and indirect consumption of energy for the year 2021?,QuantitativeResponseGenerator,sum,13691.0,"[3, 4]","[8, 8]",1,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",13691.0,13691.0,True
OTC_SAPMY_2023.pdf,1,302,145,0,What is the sum of group-level thermal energy and electricity consumed from the grid in MWh for the year 2023?,QuantitativeResponseGenerator,sum,40111.0,"[4, 6]","[3, 3]",1,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",40111.0,40111.0,True
OTC_SAPMY_2023.pdf,1,302,145,0,What is the percentage reduction in group level electricity consumed from the grid when comparing the values for the year 2022 and 2023?,QuantitativeResponseGenerator,reduction_percentage,44.02,"[4, 4]","[5, 3]",0,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",44.02,-78.63,True
OTC_SAPMY_2023.pdf,1,302,145,0,What is the increase in the group level amount of electricity self-produced from renewable sources when comparing the values from 2021 to 2023?,QuantitativeResponseGenerator,increase_difference,85.4,"[7, 7]","[7, 3]",0,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",85.4,-85.4,True
OTC_SAPMY_2023.pdf,1,302,145,0,What is the percentage decrease in the total group-level indirect consumption of energy from 2022 to 2023?,QuantitativeResponseGenerator,reduction_percentage,48.44623238,"[3, 3]","[5, 3]",0,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",48.45,-93.97,False
OTC_SAPMY_2023.pdf,1,302,145,0,What is the average group-level electricity consumed from the grid in MWh for the years 2023 and 2022?,QuantitativeResponseGenerator,average,53127.0,"[4, 4]","[3, 5]",0,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",53127.0,53127.0,True
OTC_SAPMY_2023.pdf,1,302,145,0,What is the reduction in thermal energy consumed (MWh) from 2022 to 2023 for the consolidated total?,QuantitativeResponseGenerator,reduction_difference,8089.0,"[6, 6]","[6, 4]",0,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",8089.0,-8089.0,True
OTC_SAPMY_2023.pdf,1,302,145,0,What is the sum of the group level electricity cosumed from the grid and produced from renewable sources in MWh for the years 2023 and 2021?,QuantitativeResponseGenerator,sum,21536.0,"[5, 5]","[4, 8]",0,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",21536.0,21536.0,True
OTC_SAPMY_2023.pdf,1,302,145,0,How many megawatts per hour are consumed from the grid and do not come from renewable sources in 2023 (group level statistics)?,QuantitativeResponseGenerator,reduction_difference,23735.0,"[4, 5]","[3, 3]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",23735.0,-23735.0,True
OTC_SAPMY_2023.pdf,1,302,145,0,What is the average cosumption of energy considering the thermal energy and electricity consumed from the grid in 2023 (group level statistics)?,QuantitativeResponseGenerator,average,20055.5,"[4, 6]","[3, 3]",1,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",20055.5,20055.5,True
OTC_SAPMY_2023.pdf,1,302,145,0,What is the average full consolidated electricity consumed from the grid (in MWh) over the years 2021 to 2023?,QuantitativeResponseGenerator,average,36144.0,"[4, 4, 4]","[4, 6, 8]",0,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",36144.0,36144.0,True
OTC_SAPMY_2023.pdf,1,302,145,0,What is the increase in full consolidated electricity self-produced from renewable sources between the years 2021 and 2023?,QuantitativeResponseGenerator,increase_difference,85.4,"[7, 7]","[8, 4]",0,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",85.4,-85.4,True
OTC_SAPMY_2023.pdf,1,302,145,0,What is the percentage decrease in the total indirect consumption of energy from 2022 to 2023 when comparing the consolidated values?,QuantitativeResponseGenerator,reduction_percentage,17.41914336,"[3, 3]","[6, 4]",0,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",17.42,-21.09,False
OTC_SAPMY_2023.pdf,1,302,145,0,"What is the total electricity consumed from the grid (in MWh) across the years 2021 to 2023, considering full consolidated values?",QuantitativeResponseGenerator,sum,108432.0,"[4, 4, 4]","[4, 6, 8]",0,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",108432.0,108432.0,True
OTC_SAPMY_2023.pdf,1,302,145,0,What is the percentage reduction in full consolidated thermal energy consumed from 2022 to 2023?,QuantitativeResponseGenerator,reduction_percentage,80.35962647,"[6, 6]","[6, 4]",0,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",80.36,-409.16,False
OTC_SAPMY_2023.pdf,1,302,145,0,What is the difference in the group level amount of electricity produced from renewable sources between the years 2022 and 2021?,QuantitativeResponseGenerator,reduction_difference,6766.0,"[5, 5]","[5, 7]",0,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",6766.0,-6766.0,True
OTC_SAPMY_2023.pdf,1,302,145,0,What is the average consumption of full consolidated thermal energy across the years 2023 and 2022?,QuantitativeResponseGenerator,average,6021.5,"[6, 6]","[4, 6]",0,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",6021.5,6021.5,True
OTC_SAPMY_2023.pdf,1,305,147,0,"What is the average group-level location-based emissions (in kt CO2eq) for the years 2021, 2022, and 2023?",QuantitativeResponseGenerator,average,4498.933333,"[4, 4, 4]","[3, 5, 7]",0,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",4498.93,4498.93,False
OTC_SAPMY_2023.pdf,1,305,147,0,What is the difference in group-level market based emissions (in kt CO2eq) between the years 2023 and 2021?,QuantitativeResponseGenerator,reduction_difference,3784.1,"[6, 6]","[3, 7]",0,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",3784.1,-3784.1,True
OTC_SAPMY_2023.pdf,1,305,147,0,What is the percentage increase in group-level market-based emissions from 2021 to 2022?,QuantitativeResponseGenerator,increase_percentage,64.63716947,"[6, 6]","[5, 7]",0,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",-39.26,64.64,False
OTC_SAPMY_2023.pdf,1,305,147,0,What is the sum of the group-level market-based emissions for the years 2021 and 2023?,QuantitativeResponseGenerator,sum,9108.9,"[6, 6]","[7, 3]",0,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",9108.9,9108.9,True
OTC_SAPMY_2023.pdf,1,305,147,0,What is the percentage increase in group-level market-based emissions between the years 2022 and 2023?,QuantitativeResponseGenerator,increase_percentage,47.06955946,"[6, 6]","[3, 5]",0,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",-32.0,47.07,False
OTC_SAPMY_2023.pdf,1,305,147,0,What is the reduction in emissions intensity 2 between the years 2021 and 2022?,QuantitativeResponseGenerator,reduction_difference,31.1,"[8, 8]","[5, 7]",0,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",-31.1,31.1,True
OTC_SAPMY_2023.pdf,1,305,147,0,What is the average of full consolidated location and market based emissions in the year 2021?,QuantitativeResponseGenerator,average,2379.9,"[4, 6]","[8, 8]",1,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",2379.9,2379.9,True
OTC_SAPMY_2023.pdf,1,305,147,0,What is the percentage difference between full consolidated market and location based emissions for the year 2021?,QuantitativeResponseGenerator,increase_difference,1.996755273,"[4, 6]","[8, 8]",1,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",48.0,-48.0,False
OTC_SAPMY_2023.pdf,1,305,147,0,What is the sum of the full consolidated location and market-based emissions for the year 2022?,QuantitativeResponseGenerator,sum,7283.0,"[4, 6]","[6, 6]",1,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",7283.0,7283.0,True
OTC_SAPMY_2023.pdf,1,305,147,0,What is the percentage increase in full consolidated location-based emissions from the year 2021 to the year 2022?,QuantitativeResponseGenerator,increase_percentage,54.61182563,"[4, 4]","[8, 6]",0,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",54.61,-35.32,False
OTC_SAPMY_2023.pdf,1,305,147,0,What is the increase between the full consolidated market-based emissions from 2022 to 2023?,QuantitativeResponseGenerator,increase_difference,2699.7,"[6, 6]","[4, 6]",0,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",-2699.7,2699.7,True
OTC_SAPMY_2023.pdf,1,305,147,0,What is the percentage increase in group-level market-based emissions from 2021 to 2022?,QuantitativeResponseGenerator,increase_percentage,64.63716947,"[6, 6]","[7, 5]",0,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",64.64,-39.26,False
OTC_SAPMY_2023.pdf,1,305,147,0,"What is the average full consolidated market-based emissions (in kt CO2eq) for the years 2021, 2022, and 2023?",QuantitativeResponseGenerator,average,4128.2,"[6, 6, 6]","[4, 6, 8]",0,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",4128.2,4128.2,True
OTC_SAPMY_2023.pdf,1,305,147,0,What is the reduction in emission intensity (in kt CO2 eq/€mln) from 2022 to 2023?,QuantitativeResponseGenerator,reduction_difference,37.7,"[8, 8]","[3, 5]",0,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",-37.7,37.7,True
OTC_SAPMY_2023.pdf,1,305,147,0,What is the sum of the emission intensity (in kt CO2 eq/€mln) from 2021 to 2023?,QuantitativeResponseGenerator,sum,369.6,"[8, 8]","[3, 5, 7]",0,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",213.1,213.1,False
OTC_SAPMY_2023.pdf,1,305,147,0,What is the difference between full consolidated location and market based emissions in 2023?,QuantitativeResponseGenerator,reduction_difference,0.1,"[4, 6]","[4, 4]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",0.1,-0.1,True
NYSE_TTE_2023.pdf,1,305,306,1,What is the maximum percentage reduction in indirect GHG emissions between two consecutive years in the range 2021-2023?,QuantitativeResponseGenerator,multi-step,8.74,"[2, 2, 2]","[3, 4, 5]",0,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",TO BE CHECKED MANUALLY,TO BE CHECKED MANUALLY,False
NYSE_TTE_2023.pdf,1,305,306,1,What is the minimum percentage reduction in indirect GHG emissions between two consecutive years in the range 2021-2023?,QuantitativeResponseGenerator,multi-step,2.75,"[2, 2, 2]","[3, 4, 5]",0,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",TO BE CHECKED MANUALLY,TO BE CHECKED MANUALLY,False
NYSE_TTE_2023.pdf,1,305,306,1,How much has the percentage of European over the total of indirect GHG emissions decreased from 2023 compared to 2015?,QuantitativeResponseGenerator,multi-step,1.594,"[2, 3, 2, 3]","[3, 3, 6, 6]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",TO BE CHECKED MANUALLY,TO BE CHECKED MANUALLY,False
NYSE_TTE_2023.pdf,1,305,306,1,What is the minimum percentage value of European indirect GHG emissions on total indirect emissions that was recorded from 2021 to 2023?,QuantitativeResponseGenerator,multi-step,0.491,"[2, 3, 2, 3, 2, 3]","[3, 3, 4, 4, 5, 5]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",TO BE CHECKED MANUALLY,TO BE CHECKED MANUALLY,False
NYSE_TTE_2023.pdf,1,305,306,1,What is the difference between the percentage of emissions from petroleum products and gas for the year 2023?,QuantitativeResponseGenerator,multi-step,0.2901,"[2, 4, 6, 2, 4, 6]","[3, 3, 3, 3, 3, 3]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",TO BE CHECKED MANUALLY,TO BE CHECKED MANUALLY,False
NYSE_TTE_2023.pdf,1,305,306,1,What is the percentage decrease between the sum of emissions from petroleum products and gas from 2022 to 2023?,QuantitativeResponseGenerator,multi-step,8.594,"[4, 6, 4, 6]","[3, 4, 3, 4]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",TO BE CHECKED MANUALLY,TO BE CHECKED MANUALLY,False
NYSE_TTE_2023.pdf,1,305,306,1,What is the highest average emission value calculated on petroleum products and gas emissions from 2021 to 2023?,QuantitativeResponseGenerator,multi-step,200.0,"[4, 6, 4, 6, 4, 6]","[3, 3, 4, 4, 5, 5]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",TO BE CHECKED MANUALLY,TO BE CHECKED MANUALLY,False
NYSE_TTE_2023.pdf,1,305,306,1,"What is the maximum percentage reduction in indirect emissions from Europe recorded in the years 2023, 2022 and 2021 compared to the base year 2015?",QuantitativeResponseGenerator,multi-step,0.2539,"[3, 3, 3, 3]","[3, 4, 5, 6]",0,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",TO BE CHECKED MANUALLY,TO BE CHECKED MANUALLY,False
NYSE_TTE_2023.pdf,1,305,306,1,"What is the average percentage reduction in indirect emissions from Europe in the years 2023, 2022 and 2021 compared to the base year 2015?",QuantitativeResponseGenerator,multi-step,0.1836,"[3, 3, 3, 3]","[3, 4, 5, 6]",0,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",TO BE CHECKED MANUALLY,TO BE CHECKED MANUALLY,False
NYSE_TTE_2023.pdf,1,305,306,2,What is the average decrease in lifecycle carbon intensity of energy products sold between two successive years in the range 2021-2023?,QuantitativeResponseGenerator,multi-step,1.5,"[2, 2, 2]","[3, 4, 5]",0,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",TO BE CHECKED MANUALLY,TO BE CHECKED MANUALLY,False
NYSE_TTE_2023.pdf,1,305,306,2,What is the maximum change between the sum of scope 1 + 2 emissions of operated Upstream oil & gas activities and Upstream oil & gas activities on equity basis calculated in 2023 compared to the years 2022 and 2021?,QuantitativeResponseGenerator,multi-step,1.0,"[3, 4, 3, 4, 3, 4]","[3, 3, 4, 4, 5, 5]",1,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",TO BE CHECKED MANUALLY,TO BE CHECKED MANUALLY,False
NYSE_TTE_2023.pdf,1,305,383,0,"Between 2021 and 2023, what is the largest percentage decrease between two consecutive years in scope 3 indirect emissions?",QuantitativeResponseGenerator,multi-step,8.74,"[2, 2, 2]","[6, 7, 8]",0,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",TO BE CHECKED MANUALLY,TO BE CHECKED MANUALLY,False
NYSE_TTE_2023.pdf,1,305,383,0,By how many percentage points has the proportion of European indirect GHG emissions relative to the total decreased in 2023 compared to 2015?,QuantitativeResponseGenerator,multi-step,1.594,"[2, 3, 2, 3]","[3, 3, 8, 8]",1,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",TO BE CHECKED MANUALLY,TO BE CHECKED MANUALLY,False
NYSE_TTE_2023.pdf,1,305,383,0,"From 2019 to 2023, what is the lowest recorded percentage of European emissions compared to the total?",QuantitativeResponseGenerator,multi-step,49.1,"[2, 3, 2, 3, 2, 3, 2, 3, 2, 3]","[4, 4, 5, 5, 6, 6, 7, 7, 8, 8]",1,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",TO BE CHECKED MANUALLY,TO BE CHECKED MANUALLY,False
NYSE_TTE_2023.pdf,1,305,383,0,"For 2023, how much higher is the proportion of emissions from petroleum products compared to gas?",QuantitativeResponseGenerator,multi-step,29.01,"[2, 5, 8]","[8, 8, 8]",1,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",TO BE CHECKED MANUALLY,TO BE CHECKED MANUALLY,False
NYSE_TTE_2023.pdf,1,305,383,0,"During the period 2021 to 2023, what was the least percentage reduction in Scope 3 GHG emissions between two consecutive years?",QuantitativeResponseGenerator,multi-step,2.75,"[2, 2, 2]","[6, 7, 8]",0,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",TO BE CHECKED MANUALLY,TO BE CHECKED MANUALLY,False
NYSE_TTE_2023.pdf,1,305,383,0,"What is the highest value of the average emissions from petroleum products and gas, calculated every year in the range 2019 - 2023?",QuantitativeResponseGenerator,multi-step,205.0,"[5, 8, 5, 8, 5, 8, 5, 8, 5, 8]","[4, 4, 5, 5, 6, 6, 7, 7, 8, 8]",1,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",TO BE CHECKED MANUALLY,TO BE CHECKED MANUALLY,False
NYSE_TTE_2023.pdf,1,305,383,0,What is the percentage decrease between the sum of emissions from petroleum products and gas from 2022 to 2023?,QuantitativeResponseGenerator,multi-step,8.594,"[5, 8, 5, 8, 5, 8, 5, 8, 5, 8]","[4, 4, 5, 5, 6, 6, 7, 7, 8, 8]",1,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",TO BE CHECKED MANUALLY,TO BE CHECKED MANUALLY,False
NYSE_TTE_2023.pdf,1,305,383,1,What is the difference between the maximum indirect emission value recorded in 2022 and 2023?,QuantitativeResponseGenerator,multi-step,34.0,"[13, 13]","[3, 4]",0,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",TO BE CHECKED MANUALLY,TO BE CHECKED MANUALLY,False
NYSE_TTE_2023.pdf,1,305,383,1,What is the difference between the average of the top-3 indirect emission values ​​recorded in 2023 and 2022?,QuantitativeResponseGenerator,multi-step,12.67,"[13, 3, 14, 13, 3, 14]  ","[3, 3, 3, 4, 4, 4]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}",TO BE CHECKED MANUALLY,TO BE CHECKED MANUALLY,False
