index,question,value,response
1491,What was the total electricity consumption in MWh for the year 2023?,79560,79560.00
1492,How much electricity was consumed from renewable sources in MWh during 2023?,44811,44811.00
1493,What was the consumption of natural gas in megawatt-hours based on gross calorific value for the year 2023?,4269,4269.00
1494,What was the total energy consumption for buildings excluding electricity in MWh for 2023?,11676,11676.00
1495,How much fuel was consumed for the vehicle fleet in megawatt-hours based on gross calorific value in 2023?,17978,17978.00
1496,What was the total energy consumption for the vehicle fleet in megawatt-hours based on gross calorific value for the year 2023?,32540,32540.00
1497,What was the total energy consumption for generators in megawatt-hours based on gross calorific value for the year 2023?,3564,3564.00
1498,What was the total energy consumption in MWh for the organization in 2023?,127340,127340.00
1499,What was the total Scope 1 gross direct GHG emissions in tonnes of CO2 equivalent for the year 2023?,10291,10291.00
1500,How many tonnes of CO2 equivalent were emitted from Scope 2 electricity market-based in 2023?,12957,12957.00
1501,What is the total Scope 2 location-based gross indirect GHG emissions in tonnes of CO2 equivalent for 2023?,22042,22042.00
1502,What was the total Partial Scope 3 emissions in tonnes of CO2 equivalent for the year 2023?,735018,735018.00
1503,What is the total Scopes 1 and 2 market-based and partial Scope 3 emissions in tonnes of CO2 equivalent for 2023?,759530,759530.00
1504,What was the amount of GHG emissions from business travel in tonnes of CO2 equivalent for 2023?,20012,20012.00
1505,How many tonnes of CO2 equivalent were associated with employee commuting in 2023?,18379,18379.00
1506,What was the total emissions from purchases of raw materials in tonnes of CO2 equivalent for 2023?,29189,29189.00
1507,What was the total emissions from waste in tonnes of CO2 equivalent for 2023?,2772,2772.00
1508,What was the GHG emissions from refrigerants in tonnes of CO2 equivalent for the year 2023?,1065,1065.00
1509,What is the amount of gross direct GHG emissions (Scope 1) in tonnes of CO2 equivalent for the year 2023?,10291,10291.00
1510,How many tonnes of CO2 equivalent were emitted from gross indirect GHG emissions from energy consumption (Scope 2) market-based in 2023?,14221,14221.00
1511,What was the total amount of gross indirect GHG emissions from energy consumption (Scope 2) location-based in tonnes of CO2 equivalent for the year 2023?,22042,22042.00
1512,What is the total for both Scopes 1 and 2 market-based GHG emissions in tonnes of CO2 equivalent for 2023?,24512,24512.00
1513,What is the total for both Scopes 1 and 2 location-based GHG emissions in tonnes of CO2 equivalent for the year 2023?,32333,32333.00
1514,What was the amount of partial Scope 3 GHG emissions in tonnes of CO2 equivalent for the year 2023?,735018,735018.00
1515,What is the value of partial Scope 3 restated GHG emissions in tonnes of CO2 equivalent for the year 2023?,735018,735018.00
1516,What was the value of GHG emissions (Scope 1 and 2) in tonnes of CO2 equivalent for the year 2018?,39855,"39855, 253599, 136243"
1517,How much were Scope 3 operating emissions in tonnes of CO2 equivalent in 2018?,253599,253599.00
1518,What is the percentage of renewable electricity usage reported for the year 2023?,60,60%
1519,What was the percentage of suppliers launched a carbon reduction pathway in 2018?,13,13.00
1520,What is the target percentage for renewable electricity usage by the year 2030?,100,100.00%
1521,What is the expected reduction of GHG emissions (Scope 1 and 2) in 2025 compared to 2018 (%)?,-29,-29.00%
1522,How much have operating emissions (Scope 3) changed in 2023 compared to 2018 in %?,21,"-38.50%, +21.00%, -34.00%"
1523,What is the target percentage of suppliers that have launched a carbon reduction pathway by the year 2026?,85,85%
1524,What was the value of GHG emissions (Scope 1 and 2) in tonnes of CO2 equivalent for the year 2018?,39855,39855.00
1525,What is the percentage of renewable electricity usage reported for the year 2023?,60,60.00%
1526,How many percentage points the use of renewable electricity increased from 2018 to 2023?,44,44.00
1527,What is the target for the use of renewable electricity by 2025 in %?,80,80%
1528,What is the target for the use of renewable electricity by 2030 in %?,100,100%
1529,What was the value of GHG emissions (Scope 1 and 2) in tonnes of CO2 equivalent for the year 2023?,24512,24512.00
1530,What is the percentage reduction of GHG emissions (Scope 1 and 2) in 2023 compared to 2018?,-38.5,38.50%
1531,What is the expected reduction of GHG emissions (Scope 1 and 2) in 2035 compared to 2018 in %?,-71,71.00
1532,What was the value of GHG emissions related to business activities in tonnes of CO2 equivalent for the year 2018?,136243,136243.00
1533,How much did the business-related GHG emissions (Scope 3) in tonnes of CO2 equivalent decreased from 2018 to 2023 in %?,-34,34.00%
1534,What is the target percentage reduction of GHG emissions (Scope 3) related to business activities for the year 2025?,-9,-9%
1535,What is the expected reduction of business-related GHG emissions for the year 2035 in %?,-21,-21.00%
1536,What was the percentage of suppliers that launched a carbon reduction pathway in 2018?,13,13.00%
1537,What is the target percentage for suppliers that follow a carbon reduction pathway by 2026?,85,85.00%
1538,What was the total weight of non-recovered electrical and electronic equipment in 2023 in tons?,84,84.00
1539,"How much total recovered waste electrical and electronic equipment (weee) was collected in 2022, measured in tons?",2829,2829.00
1540,What was the total weight of hazardous waste (excluding eletrical/electronic waste) in 2023 in tons?,18,18.00
1541,What is the total weight of non-recovered non-hazardous waste in 2023 in tons?,1770,1770.00
1542,How much total recovered non-hazardous waste was there in 2022 in tons?,7276,7276.00
1543,What was the total weight of non-hazardous waste in 2023 in tons?,9214,9214.00
1544,What was the total weight of waste generated in 2023 in tons?,10007,10007.00
1545,What was the total energy consumption in Mwh for the year 2019?,6348009,6348009.00
1546,How much total energy consumption in Mwh was recorded in 2020?,6040824,6040824.00
1547,What was the total energy consumption in Mwh for the year 2021?,6476955,6476955.00
1548,What was the total energy consumption in Mwh for the year 2022?,6295990,6295990.00
1549,What was the total energy consumption in Mwh for the year 2023?,6380652,6380652.00
1550,What was the energy consumption for vehicle production in Mwh for the year 2019?,5226227,5226227.00
1551,How much energy in megawatt-hours was used in 2020 for the production of vehicles?,4946865,4946865.00
1552,How much energy in megawatt-hours was used in 2021 for the production of vehicles?,5329550,5329550.00
1553,How much energy in megawatt-hours was used in 2022 for the production of vehicles?,4750321,4750321.00
1554,How much energy in megawatt-hours was used in 2023 for the production of vehicles?,4954639,4954639.00
1555,What was the total energy consumption in megawatt-hours (MWh) associated with motorcycle production in 2019?,120583,120583.00
1556,"How much energy, measured in MWh, was consumed for motorcycle production during 2020?",114072,114072.00
1557,"In 2021, what was the reported energy usage in MWh for manufacturing motorcycles?",125450,125450.00
1558,Can you provide the energy consumption in megawatt-hours (MWh) for motorcycle production in 2022?,101574,101574.00
1559,"What amount of energy, expressed in MWh, was utilized for producing motorcycles in 2023?",105614,105614.00
1560,What was the total energy losses associated with combined heat and power systems in Mwh for the year 2022?,537919,537919.00
1561,What were the CHP losses in Mwh for the year 2023?,429782,429782.00
1562,What was the electricity consumption in Mwh for the year 2019?,2653855,2653855.00
1563,How much electricity was consumed in Mwh in 2020?,2320314,2320314.00
1564,What was the electricity consumption in Mwh for the year 2021?,2453215,6476955.00
1565,What was the electricity consumption in Mwh for the year 2022?,2542434,2542434.00
1566,What was the electricity consumption in Mwh for the year 2023?,2711392,6380652.00
1567,What was the community heating consumption in Mwh for the year 2019?,367040,367040.00
1568,How much community heating was consumed in Mwh in 2020?,274484,274484.00
1569,What was the community heating consumption in Mwh for the year 2021?,284763,284763.00
1570,What was the community heating consumption in Mwh for the year 2022?,307163,307163.00
1571,What was the community heating consumption in Mwh for the year 2023?,354015,354015.00
1572,What was the community cooling consumption in Mwh for the year 2019?,33688,33688.00
1573,How much community cooling was consumed in Mwh in 2020?,33322,33322.00
1574,What was the community cooling consumption in Mwh for the year 2021?,31882,31882.00
1575,What was the community cooling consumption in Mwh for the year 2022?,28455,28455.00
1576,What was the community cooling consumption in Mwh for the year 2023?,23516,23516.00
1577,What was the natural gas consumption in Mwh for the year 2019?,3117505,3117505.00
1578,How much natural gas was consumed in Mwh in 2020?,3206948,3206948.00
1579,What was the natural gas consumption in Mwh for the year 2021?,3517068,3517068.00
1580,What was the natural gas consumption in Mwh for the year 2022?,3253638,3253638.00
1581,What was the natural gas consumption in Mwh for the year 2023?,3170701,3170701.00
1582,What was the biogas (landfill gas) consumption in Mwh for the year 2019?,164957,164957.00
1583,How much biogas (landfill gas) was consumed in Mwh in 2020?,192911,192911.00
1584,What was the biogas (landfill gas) consumption in Mwh for the year 2021?,177564,177564.00
1585,What was the biogas (landfill gas) consumption in Mwh for the year 2022?,144266,144266.00
1586,What was the biogas (landfill gas) consumption in Mwh for the year 2023?,107864,107864.00
1587,What was the solar (photovoltaics) consumption in Mwh for the year 2019?,1703,1703.00
1588,How much solar (photovoltaics) was consumed in Mwh in 2020?,2316,2316.00
1589,What was the solar (photovoltaics) consumption in Mwh for the year 2021?,2344,2344.00
1590,What was the solar (photovoltaics) consumption in Mwh for the year 2022?,2209,2209.00
1591,What was the solar (photovoltaics) consumption in Mwh for the year 2023?,4123,4123.00
1592,What was the other fossil fuels consumption in Mwh for the year 2019?,7760,7760.00
1593,How much other fossil fuels were consumed in Mwh in 2020?,9368,9368.00
1594,What was the other fossil fuels consumption in Mwh for the year 2021?,8908,8908.00
1595,What was the other fossil fuels consumption in Mwh for the year 2022?,16730,16730.00
1596,What was the other fossil fuels consumption in Mwh for the year 2023?,7931,7931.00
1597,What was the other biogenic fuels consumption in Mwh for the year 2019?,1501,1501.00
1598,How much other biogenic fuels were consumed in Mwh in 2020?,1161,1161.00
1599,What was the other biogenic fuels consumption in Mwh for the year 2021?,1211,1211.00
1600,What was the other biogenic fuels consumption in Mwh for the year 2022?,1095,1095.00
1601,What was the other biogenic fuels consumption in Mwh for the year 2023?,1109,1109.00
1602,What are the maximum and minimum fuel consumption (in l/100 km) for the BMW M3 CS?,10.4 - 10.1,"10.40, 10.10"
1603,What are the highest and lowest electricity consumption rates in kilowatt-hours per 100 kilometers for the BMW i4 eDrive35?,18.7 - 15.8,"18.70, 15.80"
1604,What is the minimum and maximum electric driving range for the BMW i4 eDrive35?,406 - 483,"406.00, 483.00"
1605,What are the highest and lowest electricity consumption rates in kWh/100 km for the BMW i4 eDrive40?,19.1 - 16.1,"19.10, 16.10"
1606,What is the minimum and maximum electric driving range for the BMW i4 eDrive40?,492 - 590,"492.00, 590.00"
1607,What are the highest and lowest electricity consumption rates in kilowatt-hours per 100 kilometers for the BMW i4 M50?,22.5 - 18.0,"22.50, 18.00"
1608,What is the minimum and maximum electric driving range for the BMW i4 M50?,415 - 520,"415.00, 520.00"
1609,What are the highest and lowest electricity consumption rates in kilowatt-hours per 100 kilometers for the BMW i5 eDrive4d?,18.9 - 15.9,"18.90, 15.90"
1610,What is the minimum and maximum electric driving range for the BMW i5 eDrive4d?,497 - 582,"497.00, 582.00"
1611,What are the highest and lowest electricity consumption rates in kWh/100 km for the BMW iS eDrive40 Touring?,19.3 - 16.5,"19.30, 16.50"
1612,What is the minimum and maximum electric driving range for the BMW iS eDrive40 Touring?,483 - 560,"483.00, 560.00"
1613,What are the highest and lowest electricity consumption rates in kWh/100 km for the BMW iS M60 xDrive?,20.5 - 18.2,"20.50, 18.20"
1614,What is the minimum and maximum electric driving range for the BMW iS M60 xDrive?,457 - 516,"457.00, 516.00"
1615,What are the highest and lowest electricity consumption rates in kWh/100 km for the BMW i5 M60 xDrive Touring?,20.8 - 18.3,"20.80, 18.30"
1616,What is the minimum and maximum electric driving range for the BMW i5 M60 xDrive Touring?,445 - 506,"445.00, 506.00"
1617,What is the maximum and minimum fuel consumption in l/100 km for the BMW 530e?,0.8 - 0.6,"0.80, 0.60"
1618,What are the highest and lowest electricity consumption rates in kWh/100 km for the BMW 530e?,21.7 - 19.9,"21.70, 19.90"
1619,What is the minimum and maximum electric driving range for the BMW 530e?,93 - 103,"93.00, 103.00"
1620,What is the maximum and minimum fuel consumption per l/100 kilometers for the BMW 530e xDrive?,1.0 - 0.8,"1.00, 0.80"
1621,What are the highest and lowest electricity consumption rates in kWh/100 km for the BMW 530e xDrive?,23.2 - 21.6,"23.20, 21.60"
1622,What is the minimum and maximum electric driving range for the BMW 530e xDrive?,83 - 90,"83.00, 90.00"
1623,What is the maximum and minimum fuel consumption per l/100 km for the BMW X5 xDrive 50e?,1.1 - 0.8,"1.10, 0.80"
1624,What are the highest and lowest electricity consumption rates in kilowatt-hours per 100 kilometers for the BMW X5 xDrive 50e?,27.0 - 22.9,"27.00, 22.90"
1625,What is the minimum and maximum electric driving range for the BMW X5 xDrive 50e?,94 - 110,"94.00, 110.00"
1626,What are the highest and lowest electricity consumption rates in kilowatt-hours per 100 kilometers for the BMW i7 xDriveSO?,20.3 - 19.1,"20.30, 19.10"
1627,What is the minimum and maximum electric driving range for the BMW i7 xDriveSO?,575 - 611,"575.00, 611.00"
1628,What are the highest and lowest electricity consumption rates in kilowatt-hours per 100 kilometers for the BMW i7 xDrive60?,19.6 - 18.5,"19.60, 18.50"
1629,What is the minimum and maximum electric driving range for the BMW i7 xDrive60?,589 - 624,"589.00, 624.00"
1630,What are the highest and lowest electricity consumption rates in kilowatt-hours per 100 kilometers for the BMW i7 M70 xDrive?,23.7 - 20.8,"23.70, 20.80"
1631,What is the minimum and maximum electric driving range for the BMW i7 M70 xDrive?,490 - 559,"490.00, 559.00"
1632,What are the highest and lowest electricity consumption rates in kWh/100 km for the BMW iX xDrive40?,21.4 - 19.4,"21.40, 19.40"
1633,What is the minimum and maximum electric driving range for the BMW iX xDrive40?,403 - 435,"403.00, 435.00"
1634,What are the highest and lowest electricity consumption rates in kWh/100 km for the BMW iX xDrive50?,21.3 - 19.5,"21.30, 19.50"
1635,What is the minimum and maximum electric driving range for the BMW iX xDrive50?,587 - 633,"587.00, 633.00"
1636,What are the highest and lowest electricity consumption rates in kWh/100 km for the BMW iX M60?,24.7 - 21.9,"24.70, 21.90"
1637,What is the minimum and maximum electric driving range for the BMW iX M60?,501 - 564,"501.00, 564.00"
1638,What is the highest and lowest electricity power consumption in kilowatt-hours per 100 kilometers for the BMW iX1 xDrive20?,17.2 - 15.4,"17.20, 15.40"
1639,What is the minimum and maximum electric range for the BMW iX1 xDrive20?,430 - 474,"430.00, 474.00"
1640,How much electricity does the BMW iX1 xDrive30 consume in kWh/100 km at its max and min rates?,18.1 - 16.9,"18.10, 16.90"
1641,What is the electric range from the lowest to the highest for the BMW iX1 xDrive30?,417 - 439,"417.00, 439.00"
1642,What is the max-min range of electricity consumption in kilowatt-hours per 100 kilometers for the BMW iX2 xDrive30?,17.7 - 16.3,"17.70, 16.30"
1643,What are the minimum and maximum electric ranges for the BMW iX2 xDrive30?,417 - 449,"417.00, 449.00"
1644,What is the electricity power consumption (max and min rates) for the BMW iX3 in kilowatt-hours per 100 kilometers?,18.9 - 18.5,"18.90, 18.50"
1645,How far can the BMW iX3 go on electric power at its lowest and highest electric range?,453 - 461,"453.00, 461.00"
1646,What is the max and min fuel consumption in liters per 100 kilometers for the BMW XM?,1.9 - 1.5,"1.90, 1.50"
1647,"What is the range of electricity power consumption for the BMW XM, from the highest to the lowest in kilowatt-hours per 100 kilometers?",33.6 - 32.5,"33.6, 32.5"
1648,What is the electric range for the BMW XM at its minimum and maximum values?,76 - 83,"76.00, 83.00"
1649,What is the highest and lowest fuel consumption in liters per 100 kilometers for the BMW XM Label Red?,2.0 - 1.6,"2.00, 1.60"
1650,What is the max-min electricity power consumption range in kWh/100 km for the BMW XM Label Red?,33.5 - 32.5,33.5 - 32.5
1651,How far can the BMW XM Label Red travel on electric power at its lowest and highest range?,76 - 82,"76.00, 82.00"
1652,What is the fuel consumption (max and min) for the BMW XM 50e in liters per 100 kilometers?,1.7-1.3,"1.70, 1.30"
1653,How does the electricity power consumption in kWh/100 km for the BMW XM 50e vary between its max and min values?,32.2 - 31.5,1.10
1654,"What is the electric range for the BMW XM 50e, from minimum to maximum?",78 - 84,"78.00, 84.00"
1655,What is the fuel consumption in liters per 100 kilometers for the BMW Z4 Roadster sDrive20i at its max and min values?,7.4-6.9,"7.40, 6.90"
1656,What is the max-min fuel consumption range in liters per 100 kilometers for the BMW Z4 Roadster M40i?,8.1-7.9,0.20
1657,What is the fuel consumption for the MINI Cooper at its maximum and minimum in liters per 100 kilometers?,14.3 - 13.8,"14.30, 13.80"
1658,What is the electricity power consumption in kilowatt-hours per 100 kilometers for the MINI Cooper SE (until model year 2023) at both the maximum and minimum levels?,17.6-15.4,"17.60, 15.40"
1659,What is the min-max range of electric range for the MINI Cooper SE (until model year 2023)?,203 - 232,"203.00, 232.00"
1660,What is the highest and lowest electricity consumption in kilowatt-hours per 100 kilometers for the MINI Cooper SE (from model year 2024)?,14.7-14.1,"14.70, 14.10"
1661,How far can the MINI Cooper SE (from model year 2024) travel on electric power at its lowest and highest ranges?,387 - 402,"387.00, 402.00"
1662,What is the electricity power consumption for the MINI Cooper SE Cabrio in kilowatt-hours per 100 kilometers?,17.2,17.20
1663,What is the electric range of the MINI Cooper SE Cabrio?,201,201.00
1664,What is the electricity power consumption in kWh/100 km for the MINI Countryman E at the highest and lowest values?,17.4-15.7,"17.40, 15.70"
1665,"What is the electric range for the MINI Countryman E, from the minimum to the maximum?",423 - 462,423 - 462
1666,What is the maximum and minimum electricity power consumption for the MINI Countryman SE ALL4 in kWh/100 km?,18.5 - 16.8,"18.50, 16.80"
1667,What is the electric range for the MINI Countryman SE ALL4 from its minimum to maximum?,399 - 432,"399.00, 432.00"
1668,What is the max-min fuel consumption in liters per 100 kilometers for the Rolls-Royce Cullinan?,16.5 - 16.1,"16.50, 16.10"
1669,What is the max and min fuel consumption in liters per 100 kilometers for the Rolls-Royce Ghost?,15.8 - 15.2,"15.80, 15.20"
1670,"What is the fuel consumption for the Rolls-Royce Dawn in liters per 100 kilometers, from max to min?",16.9 - 16.2,"16.90, 16.20"
1671,What is the fuel consumption in liters per 100 kilometers for the Rolls-Royce Wraith at its maximum and minimum values?,16.3 - 15.8,"16.30, 15.80"
1672,What is the electricity power consumption in kWh/100 km for the Rolls-Royce Spectre at the max and min levels?,23.6 - 22.2,"23.60, 22.20"
1673,"What is the electric range for the Rolls-Royce Spectre, from minimum to maximum?",500 - 530,"500.00, 530.00"
1674,What was the total water consumption in cubic meters for the year 2019?,5417428,5417428.00
1675,How much water was consumed in cubic meters in 2020?,4722310,4722310.00
1676,What is the total water consumption in cubic meters for the year 2021?,4924477,4924477.00
1677,Can you tell me the total water consumption in cubic meters for 2022?,4840161,4840161.00
1678,What was the total water consumption in cubic meters in 2023?,5049144,5049144.00
1679,What percentage of the total water consumption was potable water in 2019?,87.4,87.40
1680,How much of the total water consumption was potable water in percentage for the year 2020?,86.3,86.30
1681,What was the percentage of potable water in total water consumption in 2021?,85.1,85.10
1682,What percentage of the total water consumption was potable water in 2022?,84,84.00
1683,What is the percentage of potable water in total water consumption for the year 2023?,83.8,83.80
1684,What percentage of the total water consumption came from groundwater in 2019?,12.6,12.60
1685,How much of the total water consumption was groundwater in percentage for the year 2020?,13.6,13.60
1686,What was the percentage of groundwater in total water consumption in 2021?,14.6,14.60
1687,What percentage of the total water consumption was groundwater in 2022?,15.7,15.70
1688,What is the percentage of groundwater in total water consumption for the year 2023?,15.9,15.90
1689,What percentage of the total water consumption was surface water in 2019?,0,0.00
1690,How much of the total water consumption was surface water in percentage for the year 2020?,0,0.00
1691,What was the percentage of surface water in total water consumption in 2021?,0,0.00
1692,What percentage of the total water consumption was surface water in 2022?,0,0.00
1693,What is the percentage of surface water in total water consumption for the year 2023?,0.1,0.10
1694,What percentage of the total water consumption was rainwater in 2019?,0,0.00
1695,How much of the total water consumption was rainwater in percentage for the year 2020?,0.1,0.10
1696,What was the percentage of rainwater in total water consumption in 2021?,0.3,0.30
1697,What percentage of the total water consumption was rainwater in 2022?,0.3,0.30
1698,What is the percentage of rainwater in total water consumption for the year 2023?,0.2,0.20
1699,What was the total emissions in 2019 in tonnes of CO2 equivalent?,147257699,147257699.00
1700,How many total emissions were recorded in 2020 in tonnes of CO2 equivalent?,132064779,132064779.00
1701,What were the total emissions in 2021 in tonnes of CO2 equivalent?,137592164,137592164.00
1702,What was the total emissions in 2022 in tonnes of CO2 equivalent?,130743357,130743357.00
1703,What is the total emissions for the year 2023 in tonnes of CO2 equivalent?,134699641,134699641.00
1704,What were the company vehicles' CO2 emissions in tonnes in 2019?,85667,85667.00
1705,How many tonnes of CO2 were emitted by the company vehicles in 2020?,72554,72554.00
1706,What was the CO2 emission in tonnes for company vehicles in 2021?,66442,66442.00
1707,How many tonnes of CO2 were emitted by company vehicles in 2022?,76491,76491.00
1708,What is the CO2 emission in tonnes for company vehicles in 2023?,113431,113431.00
1709,How many tonnes of CO2 did the company-owned planes emit in 2019?,6098,6098.00
1710,What was the CO2 emission in tonnes from company-owned planes in 2020?,1793,1793.00
1711,How many tonnes of CO2 were emitted by company-owned planes in 2021?,1967,1967.00
1712,What was the CO2 emission in tonnes from company-owned planes in 2022?,3449,3449.00
1713,What is the CO2 emission in tonnes from company-owned planes in 2023?,5245,5245.00
1714,What were the total emissions from electricity/heat purchased in 2019 in tonnes of CO2 equivalent?,354095,354095.00
1715,How many total emissions from electricity/heat purchased were there in 2020 in tonnes of CO2 equivalent?,130090,132064779.00
1716,What was the total emissions from electricity/heat purchased in 2021 in tonnes of CO2 equivalent?,134849,134849.00
1717,What were the total emissions from electricity/heat purchased in 2022 in tonnes of CO2 equivalent?,91300,91300.00
1718,What is the total emissions from electricity/heat purchased in 2023 in tonnes of CO2 equivalent?,110141,110141.00
1719,What was the total indirect (Scope 3) emissions in 2019 in tonnes of CO2 equivalent?,146225201,0.00
1720,How much were the total indirect (Scope 3) emissions recorded in 2020 in tonnes of CO2 equivalent?,131255722,131255722.00
1721,What was the total indirect (Scope 3) emissions in 2021 in tonnes of CO2 equivalent?,136757602,136757602.00
1722,What were the total indirect (Scope 3) emissions in 2022 in tonnes of CO2 equivalent?,129958000,129958000.00
1723,What is the total indirect (Scope 3) emissions for the year 2023 in tonnes of CO2 equivalent?,133875567,0.00
1724,"What were the emissions from logistics, including material supply and vehicle distribution, in 2019, measured in tonnes of CO2 equivalent?",2178437,2178437.00
1725,"How much did logistics (material supply and vehicle distribution) contribute to CO2 emissions in 2020, in tonnes of CO2 equivalent?",1939191,1939191.00
1726,"What was the CO2 equivalent emissions from logistics (material supply and vehicle distribution) in 2021, in tonnes?",2203818,2203818.00
1727,"What were the emissions from logistics (material supply and vehicle distribution) in 2022, in tonnes of CO2 equivalent?",2200661,2200661.00
1728,"What is the CO2 equivalent emissions from logistics (material supply and vehicle distribution) for the year 2023, in tonnes?",2746124,2746124.00
1729,"What were the business trips' CO2 emissions in 2019, in tonnes of CO2 equivalent?",129646,129646.00
1730,"How much did business trips contribute to CO2 emissions in 2020, in tonnes of CO2 equivalent?",25217,25217.00
1731,"What were the CO2 emissions from business trips in 2021, in tonnes of CO2 equivalent?",29765,"29,765.00"
1732,"How much CO2 did business trips contribute to in 2022, in tonnes of CO2 equivalent?",66170,66170.00
1733,"What is the CO2 emission from business trips in 2023, in tonnes of CO2 equivalent?",115469,115469.00
1734,"What were the emissions from employees’ commuter traffic in 2019, in tonnes of CO2 equivalent?",146298,146298.00
1735,"How much CO2 was emitted due to employees’ commuter traffic in 2020, in tonnes of CO2 equivalent?",166586,166586.00
1736,"What were the CO2 emissions from employees' commuter traffic in 2021, in tonnes of CO2 equivalent?",139999,139999.00
1737,"How much CO2 did employees' commuter traffic contribute to in 2022, in tonnes of CO2 equivalent?",145284,145284.00
1738,"What are the CO2 emissions from employees' commuter traffic in 2023, in tonnes of CO2 equivalent?",166273,166273.00
1739,"What were the emissions from purchased goods and services in 2019, in tonnes of CO2 equivalent?",31486873,31486873.00
1740,"How much did purchased goods and services contribute to CO2 emissions in 2020, in tonnes of CO2 equivalent?",29094346,29094346.00
1741,"What was the CO2 equivalent emissions from purchased goods and services in 2021, in tonnes?",33131882,33131882.00
1742,"How much CO2 was emitted by purchased goods and services in 2022, in tonnes of CO2 equivalent?",33029416,33029416.00
1743,"What are the emissions from purchased goods and services for the year 2023, in tonnes of CO2 equivalent?",34267874,34267874.00
1744,"What were the emissions during the use phase in 2019, in tonnes of CO2 equivalent?",110899066,110899066.00
1745,"How much CO2 was emitted during the use phase in 2020, in tonnes of CO2 equivalent?",98782354,98782354.00
1746,"What were the CO2 emissions during the use phase in 2021, in tonnes of CO2 equivalent?",99805490,99805490.00
1747,"How much CO2 did the use phase contribute to in 2022, in tonnes of CO2 equivalent?",92947849,92947849.00
1748,"What are the emissions from the use phase in 2023, in tonnes of CO2 equivalent?",94774779,94774779.00
1749,"What were the emissions from aftersales logistics in 2019, in tonnes of CO2 equivalent?",115863,115863.00
1750,"How much did aftersales logistics contribute to CO2 emissions in 2020, in tonnes of CO2 equivalent?",97171,97171.00
1751,"What were the CO2 emissions from aftersales logistics in 2021, in tonnes of CO2 equivalent?",130210,130210.00
1752,"How much CO2 was emitted by aftersales logistics in 2022, in tonnes of CO2 equivalent?",174017,174017.00
1753,"What are the emissions from aftersales logistics in 2023, in tonnes of CO2 equivalent?",183417,183417.00
1754,"What were the emissions from disposal in 2019, in tonnes of CO2 equivalent?",1269018,1269018.00
1755,"How much did disposal contribute to CO2 emissions in 2020, in tonnes of CO2 equivalent?",1150857,1150857.00
1756,"What were the CO2 emissions from disposal in 2021, in tonnes of CO2 equivalent?",1316438,1316438.00
1757,"How much CO2 was emitted from disposal in 2022, in tonnes of CO2 equivalent?",1394603,1394603.00
1758,"What is the emission from disposal in 2023, in tonnes of CO2 equivalent?",1621631,1621631.00
1759,How many CO2e emissions in tonnes were recorded for material supply in 2022?,974238,974238.00
1760,How many CO2e emissions in tonnes were recorded for material supply in 2023?,1229301,1229301.00
1761,How many CO2e emissions in tonnes were recorded for distribution vehicles in 2022?,1226423,1226423.00
1762,How many CO2e emissions in tonnes were recorded for distribution vehicles in 2023?,1516823,1516823.00
1763,How many CO2e emissions in tonnes were recorded for total material supply and distribution in 2022?,2200661,2200661.00
1764,How many CO2e emissions in tonnes were recorded for total material supply and distribution in 2023?,2746124,2746124.00
1765,What percentage of CO2e emissions was attributed to sea transport in 2022?,43.4,77.10
1766,What percentage of CO2e emissions was attributed to sea transport in 2023?,41.7,76.70
1767,What percentage of CO2e emissions was attributed to road transport in 2022?,31.7,"14.4, 31.7"
1768,What percentage of CO2e emissions was attributed to road transport in 2023?,30.9,"14.2,30.9"
1769,What percentage of CO2e emissions was attributed to rail transport in 2022?,5.5,7.30
1770,What percentage of CO2e emissions was attributed to rail transport in 2023?,5.2,7.50
1771,What percentage of CO2e emissions was attributed to air transport in 2022?,19.4,1.20
1772,What percentage of CO2e emissions was attributed to air transport in 2023?,22.2,"1.60, 22.20"
1773,What was the total weight of waste generated in tons in 2019?,780911,780911.00
1774,What was the total weight of waste generated in tons in 2020?,775459,775459.00
1775,What was the total weight of waste generated in tons in 2021?,829498,829498.00
1776,What was the total weight of waste generated in tons in 2022?,818387,818387.00
1777,What was the total weight of waste generated in tons in 2023?,927880,927880.00
1778,How much material for recycling was generated in tons in 2019?,771162,771162.00
1779,How much material for recycling was generated in tons in 2020?,768292,768292.00
1780,How much material for recycling was generated in tons in 2021?,822848,822848.00
1781,How much material for recycling was generated in tons in 2022?,812274,812274.00
1782,How much material for recycling was generated in tons in 2023?,922554,922554.00
1783,What was the weight of waste for disposal in tons in 2019?,9749,9749.00
1784,What was the weight of waste for disposal in tons in 2020?,7168,7168.00
1785,What was the weight of waste for disposal in tons in 2021?,6650,6650.00
1786,What was the weight of waste for disposal in tons in 2022?,6113,6113.00
1787,What was the weight of waste for disposal in tons in 2023?,5326,5326.00
1788,What was the percentage of suppliers of production-related material with implemented preventive measures at the time of awarding in 2022?,70,70.00
1789,What proportion of suppliers of production-related material had agreed preventive measures at the time of awarding in 2023 in %?,31,31.00
1790,Can you tell me the percentage of suppliers of production-related material with implemented preventive measures at the time of awarding in 2023?,55,55.00
1791,What was the proportion in % of suppliers of production-related material with agreed preventive measures at the time of awarding in 2022?,22,22.00
1792,By when should protective measures for 100 percent of high-risk materials be implemented?,2028,2028
1793,When should 70 percent of production raw materials with high human rights risks be assessed?,2025,2025
